countyName,cityName,HotelName,HotelRating,Address,HotelFacilities,DescriptionVector
Albania,Albanien,White Dream Hotel,FourStar,Rr. Elbasanit pasi kalon Pallatin e Brigadaveperballe shkolles se Policise ne SaukTirana ,use of cleaning chemicals that are effective against coronavirus Swimming pool Fire extinguishers CCTV outside property Smoke alarms Security alarm pool/beach towels Heated pool Pool with view Kid-friendly buffet Children television networks wifi available in all areas Private parking parking on site Daily housekeeping shared lounge/TV area airport shuttle (additional charge) Special diet menus (on request) shuttle service (additional charge) Private check-in/check-out indoor pool (all year) Sun terrace Snack Bar designated smoking area Air conditioning Non-smoking throughout Free WiFi Indoor pool wifi Luggage storage Fax/photocopying Heating Tour desk Packed lunches Shoeshine Hot tub/jacuzzi Spa and wellness centre Safety Deposit Box express check-in/check-out lift internet services Free parking Bridal suite Ironing service breakfast in the room VIP room facilities Family rooms Facilities for disabled guests dry cleaning Laundry Airport shuttle Non-smoking rooms Terrace Fitness centre 24-hour front desk Bar meeting/banquet facilities Room service Restaurant Parking delivered food is securely covered all plates  cutlery  glasses and other tableware have been sanitized cashless payment available hand sanitizer in guest accommodation and key areas staff follow all safety protocols as directed by local authorities food can be delivered to guest accommodation physical distancing in dining areas,"[-0.16045416878721924, -0.08988271315405781, -0.08895498442129265, -0.01782649631710429, -0.027968250857708113, 0.09376154166053918, -0.12786701247481197, -0.2621660900196269, 0.33564073540861245, -0.03531917457453581, 0.0317078970195943, 0.0748326173835016, 0.0926366875443763, -0.09992643868712428, -0.13773793003310358, 0.08444610355656157, -0.17744140271136313, 0.04173104008398671, 0.01710680346899394, 0.03723549178616807, -0.04031571520529054, -0.0553759667512288, -0.055692774692137785, -0.020875898993756987, 0.1252458951015267, -0.05236610959849847, 0.06589328446882063, 0.06200823204447821, 0.04849580055336611, 0.0833626194238095, -0.24922401992388188, -0.13411277973149618, -0.0070591941453504396, -0.1432793276900612, -0.19326923262681034, 0.16819165912922482, 0.24043833489841665, 0.021559672001498713, -0.16044060377195254, 0.010519631065783571, 0.14139725161499236, 0.13215723155476358, -0.05920306727042456, 0.07348457638564179, -0.08420713385032534, -0.05660236561549937, 0.044411123992922456, -0.14188595133572893, -0.11678789696348472, 0.07800324839622731]"
Albania,Albanien,Capital Tirana Hotel,ThreeStar,Rruga Qemal Stafa Next to General Prosecution Office Next to The General Prosecution Office1016 Tirana ,Guest education on local ecosystems and culture Concierge services ATM/banking Double-glazing on all windows Terrace Free valet parking Free self parking elevator Laundry facilities Number of coffee shops/cafes - 1 Coffee/tea in common areas Smoke-free property Safe-deposit box at front desk Library 24-hour front desk Handrails in stairways Business center Vegetarian menu options available Luggage storage Wheelchair accessible  no Water-efficient toilets only Recycling Airport transportation (surcharge) Rooftop terrace Area shuttle (surcharge) Accessible bathroom (in select rooms) Tours/ticket assistance Roll-in shower (in select rooms) Stair-free path to entrance In-room accessibility (in select rooms) Well-lit path to entrance Number of bars/lounges - 1 Free WiFi Wheelchair-accessible path to elevator Number of meeting rooms - 1 Locally-owned & organized tours & activities Eco-friendly cleaning products used Vegetarian breakfast available Newspapers in lobby (surcharge) secured parking Dry cleaning/laundry service,"[0.637615904699515, 0.007183276624511985, -0.07048234490337908, -0.004868179948955251, -0.042131480581615206, -0.031968432876952724, 0.02219590353444655, 0.008051872572845288, -0.010209857123242102, 0.013806763243776346, -0.03476871869331364, -0.015070454028358335, 0.017960025114167454, 0.0013014200656297442, -0.028259508579057947, 0.0326321931666051, 0.026867359042409625, 0.0015655705472098038, 0.001277378509000939, 0.03804995787526082, 0.004965853384651703, -0.00310049610714581, 0.0011195927463338853, 0.005778848348188341, 0.006780361798106606, -0.014502672495060294, 0.015391100578350785, 0.005943894760657273, -0.00884260719597363, -0.01813383630961761, -0.010868047028363251, -0.02171068067162859, -0.002986175999910876, 0.00972843639828573, 0.00859424367682769, -0.011631414759938744, 0.0035560036078335962, -0.026416803510397446, 0.03056889152083837, -0.022909697858694216, -0.010924185439789827, -0.013817148282676387, 0.028531918446916764, -0.006545058042147337, 0.05955604395186999, -0.006929856768869105, -0.03380161764774288, -0.01534624268529912, -0.028016527526102817, -0.039705965842853304]"
Albania,Albanien,Dajti Tower Belvedere,FourStar,National Park Of Dajti Mountain Bb TiranaAlbanien ,Kids  outdoor play equipment Private parking Parking onsite Daily housekeeping Television in common areas Trouser press Snack bar/deli Air conditioning Free WiFi Golf course on site Free WiFi Luggage storage Horse riding Fax/photocopying Heating Hiking Bicycle rental (additional charge) Gift shops or newsstand Children s playground Elevator/lift Internet access Ironing service Breakfast service Family rooms Dry cleaning/laundry service Laundry facilities Business center Non-smoking rooms Terrace Garden 24-hour front desk Bar/lounge Meeting rooms Room service Restaurant Free self parking,"[-0.11548766884575228, -0.02546440643766184, 0.03503506027036198, 0.015185708298345436, 0.1534546212185681, -0.14620059889763237, -0.0472540182688031, -0.1582870016984998, -0.06481093162134569, 0.043707404390961616, -0.013120211585264488, 0.08291302609865642, -0.20663017837692407, 0.12306414862640438, 0.12635382228006126, -0.30275279155353624, 0.04473209781314684, 0.19906834604042903, -0.12746205834187282, 0.024836998510318505, -0.001475007702013278, 0.006812339694959657, 0.0704524815444233, -0.09903816293138037, -0.03410156168873331, -0.001220880623575495, -0.09513317889316394, -0.013764642876670287, -0.053558030781358144, -0.06068455444947858, -0.13477751789183104, 0.008315559765358489, -0.12827408348920036, 0.06457181141578389, 0.018149108108806135, 0.1604380900533749, -0.18131135996101191, 0.07941402946138314, -0.05399827819688698, 0.1931630270455885, -0.15551081643509138, -0.1032896162142417, -0.16777841663636409, 0.18519048208176803, -0.08409586759747194, 0.11644211308216247, 0.0511037323364827, 0.0652395964333894, -0.15822808983753398, 0.07540547449102439]"
Albania,Albanien,Ejna,ThreeStar,Street Vaso Pasha Bajram Curri1000 Tirana ,Room Service-Limited Hours Restaurant High Speed Internet Car Parking - Onsite Free Wheelchair Access Bar,"[-0.20189381003994364, -0.12778000926527466, -0.06753454642405747, -0.09186803419965683, 0.060423502318057036, 0.013363407086297392, 0.18064371536021462, 0.01409256653540576, 0.013778897487224339, 0.15288069686933636, -0.031862507965936766, 0.01564105730180668, -0.23604628021983348, 0.10546035556169374, -0.19020404891435344, 0.003122984421293339, 0.16964686333229828, 0.1551666892441952, 0.0303116740664548, -0.2704187367888197, 0.05910476364921652, -0.2711240861474143, 0.0623690208372367, -0.014315812469909676, -0.024992495346387908, 0.2863580802111314, 0.14922283740012865, -0.17050194949703612, 0.03872213426141423, -0.12262452125125346, -0.029923862980992463, 0.0692275150135593, 0.033121924460857384, -0.1896508389610422, -0.014443906323082565, -0.16663702971581265, 0.08132066853532016, -0.12295993459757208, -0.07153179993942822, -0.11792900888063271, -0.11519216368537388, -0.02355103840822042, -0.09484476466542724, -0.05254180108886206, -0.1547321755985736, -0.05038994267065896, -0.04606296523529476, -0.027581078039661342, 0.044149511230328495, 0.11159562910301349]"
Albania,Albanien,Hotel Relax,All,Rr. Durresit 1001 Tirana ,Private check-in/check-out concierge service Snack Bar ATM/cash machine on site designated smoking area Air conditioning Non-smoking throughout Free WiFi wifi Luggage storage Fax/photocopying Heating Car hire Currency exchange Safety Deposit Box express check-in/check-out lift internet services Free parking Ironing service breakfast in the room Family rooms Facilities for disabled guests Laundry Business centre Airport shuttle Non-smoking rooms Terrace 24-hour front desk Bar meeting/banquet facilities Room service Parking bicycle rental Fire extinguishers CCTV outside property CCTV in common areas Smoke alarms Security alarm Key card access Key access 24-hour security Live sport events (broadcast) Happy hour Bike tours Shuttle service airport drop off airport pick up Fruits Wine/champagne Wheelchair accessible Accessible parking Street parking secured parking kids' outdoor play equipment wifi available in all areas Private parking parking on site Daily housekeeping minimarket on site Lockers airport shuttle (additional charge) vending machine (snacks) vending machine (drinks) Trouser press shuttle service (additional charge),"[-0.1723816527926281, 0.1862633441155636, -0.11842122080492053, 0.09117899972022538, 0.26152559817646875, -0.06426125753800299, -0.03472536508961802, 0.030705330491078833, 0.05366022910707269, -0.06359008569843247, -0.026263552889739934, 0.0760965497958675, 0.06266234442499495, 0.0222959767324839, -0.14396799705345795, 0.035175552958543646, 0.03239211798516634, -0.025577596038036138, 0.05885030164984269, 0.048521236832537035, -0.08294113909742214, 0.04845535356590008, 0.09480623114633552, -0.08100938214416988, 0.010159752407157552, -0.027543655492355806, 0.022208842086471205, -0.0031571229469040552, -0.08988299464066402, -0.1146846523056435, -0.025264536468600086, -0.025787118176695194, -0.0697205014634304, 0.004461982355719871, -0.05361231876028158, -0.00022896199923070148, -0.11700221210305818, 0.017515501267474125, -0.02557907440501282, 0.12046572385385362, -0.13399918106378642, -0.027887819124445715, -0.060054544185940306, -0.0536637089932263, 0.12596222843019952, 0.037114955166963094, -0.050390489155638964, 0.05702391966418603, 0.028492250809271934, -0.02520273092027411]"
Albania,Albanien,Oxford Hotel,FourStar,Rruga Xhorxhi Martini 10 1000 Tirana Tirana ,,"[-0.09253300613143359, -0.28672032889810467, 0.16720842230820612, -0.04532352361329293, -0.07937893955716598, 0.0024171916357764245, 0.01999984620876704, 0.10330436293072424, 0.09682977078241181, 0.02161390652913637, 0.0011296052712216837, 0.016981366396496774, 0.009964423714484725, -0.0011698129527960626, 0.017658442661517355, 0.008536592262823614, -0.013165568157799484, -0.005755513918474977, 0.014033287467969764, 0.010976790714069286, -0.0008138490079420336, -0.009276582819404314, 0.019050014961742356, 0.0474263106007009, 0.010029583886918457, 0.006171295438778475, -0.007492620445671762, 0.0035159705516207935, -0.010137909924681622, -0.032797547530686706, 0.00167836299148961, -0.007941667292675345, 0.03309134609261124, -0.015248555974098844, 0.008177185901730968, -0.00865368787125122, 0.011744066002930376, 0.02029988858518462, -0.03335745255088453, 0.019227865673848297, 0.01697465971366276, -0.02814472302677251, -0.011276378663546846, 0.04861897273102757, -0.020407024822013457, 0.012943107516520601, -0.03162480963089233, -0.014329980467267878, 0.011596922589859143, 0.00941646878189669]"
Albania,Albanien,Leonardo Hotel Kavajes Durres,FourStar,Kavajas Rock 2008 Durrës ,Private parking Parking onsite On private beach Air conditioning Free WiFi Free WiFi Fax/photocopying Heating Currency exchange Safe-deposit box at front desk Express check-in Elevator/lift Internet access Ironing service Breakfast service Family rooms Facilities for disabled guests Dry cleaning/laundry service Laundry facilities Non-smoking rooms Free newspapers in lobby Fitness facilities 24-hour front desk Bar/lounge Room service Restaurant Free self parking,"[-0.21710071829341995, -0.09817471016589836, -0.11775170642841931, 0.05878630699298511, -0.22873004286827903, 0.2093279175801813, -0.13200021185705227, -0.1437943532259807, -0.0664144628481438, 0.3100347961889083, -0.11500905205517015, -0.06926540522214279, -0.10117571382540812, -0.07474786836380536, -0.0453774466064382, -0.027248375326443586, 0.11519870886336092, -0.06720818986684866, -0.1274863906592984, 0.12854897626730782, -0.17896733919154253, -0.027094310129288264, -0.05851158853299603, 0.10189608651109949, -0.03500239424726416, -0.09798731624704662, 0.009767237493416637, 0.14111661531340824, -0.14691250397285902, 0.1175688959821721, 0.048721924940873386, 0.08344322567421568, 0.042588662043986786, -0.010695790121750719, -0.10001907135036565, -0.07587189605161897, -0.0047200767925809, -0.027100627331276356, -0.10170477188161586, 0.005875442196498848, 0.030582630496036458, -0.16732395639598696, -0.03622330103897469, -0.0012808074127905772, 0.060157570262847224, 0.06699081556266544, -0.20371442514239685, 0.08057525794494047, -0.10817217903352522, 0.08389994509063183]"
Albania,Albanien,Mak Albania Hotel,FiveStar,Sheshi Italia Tirana ,24-hour business center Concierge services Conference space size (feet) - 10764 Pool sun loungers ATM/banking Terrace Computer station Hair salon Conference space Free self parking Sauna Children's pool Safe-deposit box at front desk Outdoor seasonal pool 24-hour front desk Luggage storage Couples/private dining 24-hour fitness facilities Wedding services Free newspapers in lobby Stair-free path to entrance Garden Wheelchair-accessible pool Wheelchair-accessible fitness center Television in common areas Wheelchair-accessible registration desk Wheelchair-accessible concierge desk Wheelchair accessible (may have limitations) elevator Laundry facilities Number of coffee shops/cafes - 1 Coffee/tea in common areas Wheelchair-accessible meeting spaces/business center Breakfast available (surcharge) Conference center Multilingual staff Wheelchair-accessible on-site restaurant Wheelchair-accessible lounge Airport transportation (surcharge) Tours/ticket assistance Wheelchair accessible parking Number of indoor pools - 1 Number of poolside bars - 1 Designated smoking areas Number of bars/lounges - 1 Free WiFi Free wired Internet Conference space size (meters) - 1000 Number of meeting rooms - 4 Proposal/romance packages available Dry cleaning/laundry service,"[0.6171844260024443, 0.006513328006876164, -0.06391462114414653, -0.005483870087706193, -0.012445824326589796, -0.055944185216604825, -0.01593870499651729, -0.036381974280530395, -0.029314194978498152, -0.03134081243718179, -0.0219399051463873, -0.023280571087788842, -0.012023981863536287, 0.006938809512244492, -0.013999123179412177, 0.022852993722635138, 0.025277699936245145, 0.013747548109215383, 0.033457444926714104, -0.003838750491089399, -0.02171843055974977, 0.005156654256186282, -0.0018361119181238914, 0.0007992902086718597, 0.017543870649696897, -0.02681274428561065, 0.017519070734694085, -0.026077647402719582, -0.010113478691036418, -0.026356489684147198, -0.04090180048035339, 0.02266130290257776, -0.006644393665046022, -0.01827389134717698, -0.006278428127817026, -0.0005623240914115802, 0.015092743242892335, 0.017012066109624663, 0.011713876248237796, 0.011232856171862886, 0.005244870209637546, -0.012621615363008617, 0.07275750295358861, -0.010688253839132108, 0.052534198220161164, 0.003551888319322868, -0.02053796933192104, 0.019552931515971237, -0.0058742538566614695, 0.005805451297814104]"
Albania,Albanien,Vila e Arte,ThreeStar,Qemal Stafa Street Near General Prosecutors OfficeTirana ,Fax/photocopying Tour desk Car hire staff follow all safety protocols as directed by local authorities linens  towels and laundry washed in accordance with local authority guidelines use of cleaning chemicals that are effective against coronavirus wifi available in all areas Private parking parking on site airport shuttle (additional charge) Trouser press Special diet menus (on request) shuttle service (additional charge) Private check-in/check-out designated smoking area Air conditioning Free WiFi wifi Luggage storage Packed lunches children's playground Currency exchange express check-in/check-out lift internet services Free parking Ironing service breakfast in the room Family rooms dry cleaning Laundry Airport shuttle Non-smoking rooms Terrace Garden 24-hour front desk Bar Room service Restaurant Parking all plates  cutlery  glasses and other tableware have been sanitized property is cleaned by professional cleaning companies hand sanitizer in guest accommodation and key areas,"[-0.19382929109265498, -0.045182033184004905, -0.1373401029202267, -0.15269134504339082, 0.01454848715508084, -0.12171534779824456, 0.25199104120279664, 0.035989703822764015, -0.08836233553434295, 0.03454110086205396, -0.127833298032952, 0.04409202533530995, 0.13482036053105212, 0.26980051659791665, 0.293789039854823, 0.13922714297037572, -0.022849670818591558, -0.07558747634186044, -0.09438681824418975, 0.06484237997724904, 0.012437279042649739, -0.022954618109844047, 0.0040201327350825895, 0.013668553072817757, 0.16441709839249027, -0.024874207373341072, 0.0748335559613111, -0.07179736054462815, -0.04143758670607023, -0.06233760871813199, 0.09817634242514411, 0.14253037684674003, 0.020361053741496105, -0.050191129043978336, 0.08050204208509285, 0.11030723793494976, 0.030720169403973274, 0.10418419176779975, -0.19629869405372996, 0.016154609297668966, -0.011703757465753578, -0.07847886191164188, 0.008499466268621324, -0.15380930290840333, -0.026518264398516223, -0.19375928441189325, 0.08050151539366206, -0.02001052288103511, 0.046621268608761805, 0.09474619361045451]"
Albania,Albanien,Virginia,ThreeStar,Lagjia 13 Plazhi Teuta 2001 Durrës ,breakfast takeaway containers guests have the option to cancel any cleaning services for their accommodation during their stay invoice provided physical distancing rules followed cashless payment available first aid kit available hand sanitizer in guest accommodation and key areas staff follow all safety protocols as directed by local authorities physical distancing in dining areas guest accommodation is disinfected between stays linens  towels and laundry washed in accordance with local authority guidelines use of cleaning chemicals that are effective against coronavirus Fire extinguishers CCTV outside property CCTV in common areas Key access 24-hour security Live sport events (broadcast) Beach Outdoor furniture Sun umbrellas sun loungers or beach chairs coffee house on site secured parking Indoor play area wifi available in all areas Private parking parking on site Daily housekeeping Beachfront minimarket on site shared lounge/TV area Special diet menus (on request) Private beach area designated smoking area Air conditioning Free WiFi wifi Luggage storage Heating children's playground lift internet services Free parking breakfast in the room Family rooms Non-smoking rooms Terrace Garden 24-hour front desk Bar Room service Restaurant Parking,"[-0.07794468591457736, 0.20701583344018248, -0.009722869260729097, 0.23872698836393233, 0.059558925973997805, 0.04813815925710305, -0.13925234048405952, 0.09514384571785654, 0.09254318173440326, 0.10434867927719253, -0.038581480569818284, -0.19956064390768027, -0.030139097627041804, 0.018645784444978077, 0.10795719985888862, -0.1129171058374669, -0.07176934143779594, -0.07203161958316084, 0.057934296172186976, 0.04109481523623462, -0.04711394199082619, 0.11527403108925177, 0.009009581813167952, 0.08552052893996326, 0.04330252308499171, 0.036891931423344536, 0.07937968968211684, 0.06459668030141293, -0.010509025701028407, 0.024367954125985414, 0.03959572932830271, -0.05132184078549096, 0.12387400766017813, 0.03148261063385606, 0.10950614299203099, -0.06812559718336264, 0.06537925003820891, -0.04188101625183327, 0.00048698257759526654, -0.07080183199823878, -0.0722577877787214, -0.03297982233081297, -0.147458438685807, -0.026391705261981833, -0.029195766136285165, 0.045833138925347246, -0.03950581817462509, -0.04572973490597811, 0.0338436495196316, 0.08939554754724133]"
Albania,Albanien,Kotoni,FourStar,Donika Kastrioti 4 Tirana ,face masks for guests available thermometers for guests provided by property delivered food is securely covered breakfast takeaway containers guests have the option to cancel any cleaning services for their accommodation during their stay all plates  cutlery  glasses and other tableware have been sanitized property is cleaned by professional cleaning companies screens or physical barriers placed between staff and guests in appropriate areas physical distancing rules followed cashless payment available contactless check-in/check-out first aid kit available process in place to check health of guests airport pick up Fruits Emergency cord in bathroom Toilet with grab rails Wheelchair accessible Accessible parking Parking garage secured parking wifi available in all areas Private parking parking on site Daily housekeeping airport shuttle (additional charge) Trouser press Special diet menus (on request) shuttle service (additional charge) concierge service Snack Bar Air conditioning Non-smoking throughout Free WiFi Allergy-free room wifi Luggage storage Fax/photocopying Heating Tour desk Car hire Packed lunches Soundproof rooms Massage Currency exchange Safety Deposit Box express check-in/check-out lift internet services Free parking Ironing service breakfast in the room Facilities for disabled guests dry cleaning Business centre Airport shuttle Non-smoking rooms Terrace Fitness centre 24-hour front desk Bar meeting/banquet facilities Room service Restaurant Parking hand sanitizer in guest accommodation and key areas shared stationery such as printed menus  magazines  pens  and paper removed staff follow all safety protocols as directed by local authorities food can be delivered to guest accommodation physical distancing in dining areas guest accommodation sealed after cleaning guest accommodation is disinfected between stays linens  towels and laundry washed in accordance with local authority guidelines use of cleaning chemicals that are effective against coronavirus Fire extinguishers CCTV outside property CCTV in common areas Smoke alarms 24-hour security Shuttle service Full body massage airport drop off,"[-0.1771962678944425, -0.09654069927808046, -0.09087484309826194, -0.10983357025306746, -0.04251255874741448, -0.043498157425378624, 0.14827203344584583, -0.02857673222811997, 0.19315289382756415, 0.0013218338012823642, 0.0361329750800472, -0.12263973736022561, -0.2645651532942348, 0.11044202954631813, -0.18390831488150233, 0.08210474362720489, -0.08065123173697074, 0.03123393219668795, 0.18978431073608232, -0.1648492656522775, 0.17987975586373892, 0.19110612537697902, -0.21591057344222897, 0.051329929138596735, -0.11098846732989544, -0.0932162398456372, -0.09851674310153705, 0.1554118132865713, 0.2009735443797338, -0.167515316691045, 0.10188158854514354, 0.14034734983319555, 0.20241546507913927, -0.06064595377305746, 0.01359925233875131, 0.2061135894136705, -0.2030581866576417, 0.09601245620711528, 0.033505919062120325, -0.04723092915789909, 0.09774671089536303, 0.006640975930377631, -0.06444297243023492, 0.010087615994643797, 0.03861516898404146, 0.017665247224926142, -0.08915661919372796, 0.07357034372515657, 0.043390320517649635, 0.022688945662661286]"
Albania,Albanien,Hotel Skerdi,ThreeStar,Rruga Qemal Stafa Tirana ,24 Hour Front Desk MasterCard Air Condition in rooms Minibar airport transfer Visa Limousine service available Telephone Bar / Lounge American Express Writing Desk Safety Deposit Box Flat screen TV (LCD  LED or Plasma TV) Multilingual staff Restaurant Private balcony / terrace Tour desk Soundproofed Hair dryer (on request) Cable / Satellite Television,"[0.028786793435117912, -0.2807910526690318, 0.15078937707055814, 0.019857905393753105, 0.31197761862702306, 0.6067917736995351, 0.0205721013360759, 0.09419404893904898, -0.10780163841310676, -0.19681967363231267, -0.06157693175272947, 0.05376577431152015, -0.11872997126063509, 0.02232949370224368, -0.021190680167701793, -0.01814270702048203, -0.09910611937875406, -0.025002669295275365, 0.026750248835493894, 0.06822312102159483, -0.015408506962598253, 0.0018085388905617597, 0.08573877036930573, -0.05335464231425104, 0.02847097202685861, 0.0012373670665736182, 0.004018139360922866, 0.04184691976587848, 0.012190974525393921, -0.025902574949415596, 0.06643310927227683, 0.07424410643860457, -0.007430444464319688, 0.03529741722668372, 0.019066751898367852, 0.006727854908461555, -0.029795926974183488, -0.040854460569311545, 0.04519823485308812, 0.01872138844402875, 0.05119336898800914, -0.011201330798590202, 0.008890208655575244, -0.055410528633699635, -0.046368825270330274, -0.008060048442586489, 0.024523465894708656, -0.02845007225216214, 0.04458579441411195, 0.05288653205163364]"
Albania,Albanien,Albion,ThreeStar,LAGJA NR 13 PLAZH DURRES DURRES ,Tennis Volleyball Table tennis Breakfast and lunch Breakfast and dinner Massage Pub TV lounge Photocopier Secretarial service Air conditioning in Restaurant Smoking area Non-smoking area Restaurant Bar Terrace Lift access Currency exchange facilities Smoke detector Air conditioning in public areas 24-hour security Multilingual staff Medical service Laundry service Secure parking Transfer service Minibar Maestro Visa MasterCard Hotel,"[-0.14596044735386707, -0.10532540668600865, 0.06361709874794777, -0.07840765368847691, 0.025760649363477238, -0.09280652606172263, -0.04363815979296438, 0.1578402074594625, -0.12661107788687434, 0.186714889618522, 0.05989457132121378, 0.15192914850017566, 0.06890437568412221, -0.1737577023963454, 0.10685320674138234, -0.0045554633380011506, 0.0031434785540805465, -0.024605566949201258, 0.3356347390455551, -0.005275635196846416, -0.1571467772404338, -0.04092341757793716, -0.04068894143075124, -0.11924274169676731, 0.30023896787732657, 0.3382814319552952, -0.21069671760370443, 0.35050143532895345, 0.08607858648342563, 0.09116859205061456, -0.07449226873708582, 0.028820350353814007, 0.020434185272372167, -0.11889212974415156, -0.0840354002862916, -0.06759012108315889, -0.13932278767818945, 0.06499098576785516, -0.04159059508201553, -0.06010955657450246, -0.13508358271226237, 0.010608712750558785, 0.08052875718971361, 0.09298402761715097, -0.006001559834891675, -0.05095655576855226, 0.025328019720080405, 0.03189208125864275, 0.02796410177294037, -0.05616215643994969]"
Albania,Albanien,As Hotel,FourStar,RRUGA KOMBETARE PLEPA GOLEM DURRES ,Massage Children playground Meeting room Conference room Restaurant Bar Gym Garden Currency exchange facilities Laundry service Room service Desk Wake-up service TV Direct dial telephone Toiletries Hairdryer Shower Bathroom Visa MasterCard Hotel,"[-0.14526796907072836, -0.2643610447942998, 0.13375023770633807, -0.043331866823441686, -0.09754507195799227, -0.2585924802243074, -0.20390891090413418, 0.02182813091320081, -0.052713458557251715, -0.1268129192905814, -0.12742795169223578, 0.05639439858042695, -0.022540122318676418, 0.05483921494639497, -0.15107906128590326, 0.04507743278083457, 0.09122096063245838, 0.047113847705626356, 0.15930226048712665, 0.07903943229598663, 0.39996374349709357, -0.04320660607863205, 0.4421005809093235, 0.11769001773439021, 0.1610636327642408, -0.14729315242063484, 0.15083222593784204, 0.08855117566453861, -0.034381691760563424, 0.23062396134815313, 0.09201010978861675, 0.09242440296939318, 0.0432771255463296, 0.044381656562475266, -0.10635238349214853, 0.011438279847296055, -0.027709896000978895, -0.0005209082573544642, 0.036839072717246645, 0.0632330068749018, -0.08438659810968469, 0.07243789437300575, -0.0967440707365042, -0.0054549571255946465, 0.07272350914595734, -0.06600363423811434, -0.08763879242831135, 0.022214673089812342, -0.0007454474838312881, -0.014293230278251993]"
